sampleName	Feature163	Feature178	Feature608	Feature925	Feature3075	Feature5312	Feature6385	Feature6659	Feature7498	Feature7618	Feature7681	Feature8976	Feature9605	Feature9927	Feature12923	Feature12947	Feature14054	Feature14205	Feature14461	Feature14674	Feature7454	Feature10310	Feature3370	Feature10941	Feature9444	Feature9766	Feature5178	Feature12626	Feature8528	Feature10981	Feature10174	Feature9359	Feature9923	Feature1888	Feature3194	Feature3248	Feature14338	Feature1359	Feature14139	Feature2716	Feature7151	Feature10849	Feature10497	Feature6164	Feature2760	Feature6966	Feature620	Feature2823	Feature8751	Feature12692	Feature10121	Feature8566	Feature623	Feature5023	Feature3920	Feature8119	Feature1429	Feature830	Feature5108	Feature6559	Feature5599	Feature7863	Feature8897	Feature220	Feature245	Feature9719	Feature3505	Feature1019	Feature6463	Feature7963	Feature7989	Feature11012	Feature12604	Feature10347	Feature8766	Feature4057	Feature5995	Feature8516	Feature291	Feature9380	Feature4629	Feature9263	Feature4592	Feature12087	Feature7306	Feature9650	Feature3983	Feature1518	Feature4236	Feature2078	Feature8549	Feature6502	Feature8141	Feature4435	Feature12663	Feature14521	Feature1322	Feature11817	Feature7414	Feature5425
Tuberculosis_Patient2	-0.53581512356724	-3.90749848747515	4.13558403855455	6.99783820293413	1.44092148780726	2.52814132279879	2.57415470486558	8.85104628482527	-3.90749848747515	4.16845219553172	3.05712349984308	0.754269486284576	3.55844980375236	-2.38635795239221	-3.90749848747515	-2.38635795239221	0.523587211249653	-3.90749848747515	-3.90749848747515	-3.90749848747515	-0.905125418881261	-1.81231243468313	-0.189831803659155	-2.16863412626241	-1.18273124825858	-3.90749848747515	3.00208129115223	-3.35409407870857	-3.90749848747515	-2.95509832605255	-0.905125418881261	2.53591285694062	2.81674254516266	3.7069619817115	-0.352476621789477	5.58919835593449	-3.90749848747515	-0.905125418881261	2.11605891537313	6.32946962614192	-2.38635795239221	-3.35409407870857	-0.991858035571881	4.72723225053369	-0.189831803659155	-1.5267962008466	4.8647143558224	-0.53581512356724	-0.352476621789477	3.65438477334941	-2.38635795239221	0.881711471155676	3.78729254722028	3.40565751435565	-0.411038369564249	0.699963988837699	-1.5267962008466	-0.352476621789477	-2.16863412626241	-1.97950043595592	4.20546925908822	0.672024935174297	3.16128224480399	-0.352476621789477	-2.6428816022773	-1.28855715420111	-0.672414213654952	-2.38635795239221	0.780674430015767	0.754269486284576	4.84764339229694	2.69707994698993	-2.16863412626241	-1.5267962008466	-0.043679424118553	-1.97950043595592	0.929694711109956	-1.81231243468313	0.0890194405587208	-0.53581512356724	4.59770614274871	1.28364540490561	0.976133291731128	-0.60249856601517	4.04318008867038	2.83575576758627	-0.472078195094556	0.672024935174297	-0.905125418881261	-2.95509832605255	1.35567014586587	4.473716755062	3.95318258993339	3.36260663656749	-1.08414029869479	2.18687338155454	-3.90749848747515	-3.90749848747515	4.23679995731677	-1.18273124825858
Tuberculosis_Patient3	0.602523769176209	-3.90749848747515	4.10601290819457	7.14071573430444	1.88595231146566	2.88039188697444	2.4771431692842	8.73521727142723	-3.90749848747515	4.09959727426385	3.12111862925667	1.01079092936078	3.66377534609497	-1.95648232075587	-2.80545378397351	-3.90749848747515	0.565759886284579	-3.90749848747515	-3.90749848747515	-3.90749848747515	-0.828066431433494	-1.58180848208747	-0.335508987737764	-1.75701638760925	-1.75701638760925	-3.25371061544024	3.05633863789336	-3.25371061544024	-3.25371061544024	-1.95648232075587	-1.42559294979499	2.96046338667092	2.28696263686669	3.4534684815354	-0.202718973040234	5.72733353542144	-3.90749848747515	-0.644553780088524	2.93906271266548	6.19127576171649	-2.46395515197155	-1.95648232075587	-0.828066431433494	4.23454284090758	-0.0811278131478545	-1.42559294979499	4.80307032234048	-0.828066431433494	-0.140642800512574	3.23672043678557	-2.80545378397351	1.01079092936078	3.78468026541106	3.37063464048737	-0.335508987737764	0.773479680220138	-1.42559294979499	0.52803460489583	-2.46395515197155	-2.46395515197155	4.02369087649188	0.323019645548978	3.18311443315418	-1.42559294979499	-2.80545378397351	-0.335508987737764	-0.267586720073953	-3.25371061544024	1.19057679135306	0.184389113753876	4.99676526021794	2.69706682772489	-1.15626285813064	-2.46395515197155	-0.733394190352691	-1.58180848208747	1.30652888654466	-1.28465201025833	-0.335508987737764	-0.560868217403155	4.7050490171271	1.57051257924632	0.707507830373405	-0.202718973040234	4.03045229150116	3.5694315987127	-1.75701638760925	0.773479680220138	-1.58180848208747	-2.18801967101242	0.673355005674537	4.42361723639288	3.79265661051178	3.29403592508007	-1.03837151969366	2.37459533265654	-2.18801967101242	-3.90749848747515	4.08343224860823	-1.75701638760925
LungCancer_Patient1	-0.0521289909932518	-0.21606370644891	4.35342613810701	6.89146848362481	2.22020802165272	3.02635724148072	2.47443072837169	8.61225009844645	-1.27937308668012	5.37167548698514	2.95747435913513	1.44664005589694	4.23142048984802	-0.774373523179152	-2.06306829280268	2.32335337138566	0.499219446031113	2.02592714003829	3.97364389736219	2.77298827741944	-0.955745049222769	0.923657997279174	1.42824504661655	-0.691578460134567	2.56981892405362	1.20871825354248	5.05092907110415	2.9118630087888	1.46480347039236	-2.55436350881818	1.44664005589694	3.97681166552047	2.36263159510102	4.30131340403612	0.0476488385126471	5.68517268611941	-2.55436350881818	0.42694253410426	4.1411250835915	6.2545815863717	0.756781939160095	1.3716094403217	3.43844176161722	4.30635841770107	-0.774373523179152	-0.275126980102292	4.56184834139509	1.25119745827035	-0.21606370644891	4.71386626941321	2.32335337138566	1.93764570089061	3.81277984414995	4.04177690429821	2.07404963554132	2.78749297309625	-0.336711878465653	0.601268062727404	-0.00137765976844501	0.633740863239662	4.32884517031325	0.389399242809815	2.47443072837169	-0.275126980102292	-1.40567733259765	-0.539009608076726	2.81607207567607	-1.40567733259765	3.73633833266386	1.39073607961439	4.96739941590051	2.50107738750282	3.6476903761042	1.00037481346018	0.785969755404548	1.7129313932774	2.97658911717533	2.85790646608458	1.98875169802571	1.18700021410666	4.9270272067386	3.49256106342953	0.975253105691619	0.499219446031113	3.9285489278056	3.79852841369953	-0.468377880109639	0.534043883249298	1.87110714597595	-0.613278152786304	3.48812785929931	4.49271669991241	3.90213304567106	3.24180591406132	-0.774373523179152	3.93507800963558	1.23011419678255	-1.27937308668012	4.87873469785972	-1.86859422792016
LungCancer_Patient2	-0.250165189590148	0.0867690312906607	3.97920760612684	6.77077315087294	2.50571562644101	3.37951354237659	2.41887168246466	8.6843813690812	-1.23083514006986	6.41693427562073	2.9903190765422	1.51558626349611	4.83654895528805	-0.348311523240036	-0.567236437140113	3.24714070867413	0.787061462805807	3.23448208382537	4.53314232088148	3.36022125563423	-1.54319447369892	1.66142345373049	2.51969464844133	-0.250165189590148	3.8329289131824	2.50571562644101	5.83905256009833	4.0483425930344	3.07795606066348	-2.10450910272559	2.76240302229848	4.60702142261461	2.39631856451357	4.80264849656613	0.787061462805807	5.64784123449537	-2.10450910272559	1.22269700060956	5.12645905269465	6.30131739916287	1.38422240274385	3.07795606066348	4.78684050466927	4.32002609165601	0.29617064927799	-0.348311523240036	4.59386720996542	2.00733626158764	0.123848631067246	5.33649711052425	3.23448208382537	2.13995173768606	3.94853312001982	4.68041542501009	2.95988243447484	3.64483927928965	-0.453625303443478	0.0487112290753675	0.589156742223396	2.05611019664028	3.94335669303072	0.763757927592529	3.13355630594446	0.615431187563035	-2.10450910272559	-1.32763039964252	3.84408217023236	-0.400007665372087	5.08710228750692	1.57033877387164	4.85871464450225	2.6269028612252	5.14799373348561	1.58370827399853	1.30571908767708	2.21059522683973	4.13942993303904	4.19710902169197	2.46294700911172	2.36568860347862	4.94282480543479	4.05795402461233	1.06003932377255	1.23968803115471	3.9917986213573	3.51826733419263	-0.348311523240036	0.876684478194647	2.99533000188075	-0.825430291417252	4.56887504921051	4.35747979222535	4.26921529280434	3.31283917144834	0.123848631067246	4.5000319556522	2.86451902321457	-0.690565054954408	5.59847644656344	-1.05478789590531
LungCancer_Patient3	-0.0721691505131151	0.537226531340893	4.06346805889457	6.57661528397681	2.01005135167322	3.59746651521607	2.84431401194292	8.73824038883614	-1.74954530664745	6.57370572342523	2.83656725994284	1.38126377456482	5.23719943129647	0.964327179807711	-0.920973795085578	3.52219460220125	0.375558971997987	3.54138395316541	4.91001483527988	3.77413303570594	-0.635918757383755	2.21515588147113	2.60082119637156	0.144104710376095	4.27025841116739	2.85968382998452	6.04745189000792	3.95316205758073	3.21077155399599	-1.27657616947477	2.9414099730043	4.68476911133611	2.21515588147113	5.06391152614535	0.537226531340893	5.68505741798317	-1.41767729567935	1.77087715832168	5.00810626616876	6.39008049281522	1.80303388246051	2.98411054545247	5.10640772390122	4.31275762756734	0.28738144167797	-0.0721691505131151	4.38092062172403	2.50632860926433	0.0400166822402889	5.80502956986039	3.76599903012742	2.28512822794003	3.74959213241669	4.87262427756694	3.33143361314782	3.90211791149477	0.332143778408423	-0.0149860443332576	0.964327179807711	2.19105672326307	4.18741270205119	0.417705744814148	3.23454631061055	0.906301388018927	-1.94933248905088	-1.03005075559875	4.25290186982546	-0.552176775282584	5.1429846280235	1.68720243216886	5.01498663595926	2.55434839039066	5.21047474309104	1.93947790587098	1.42324661361072	2.59164562447026	4.53963703836283	4.3594568474253	2.76490841995876	2.53533184391221	5.04722762918603	4.32665030229209	0.906301388018927	1.29344504328059	3.95673988198817	3.66900513091983	-0.724822756669235	0.458656114275433	2.86730776829766	-0.635918757383755	4.88957004968611	4.26160624162159	4.57265572830773	3.57436313923242	-0.0721691505131151	5.42196535542897	3.24042928243989	0.0400166822402889	5.77393218345378	-1.94933248905088
AIDS_Patient1	-0.91810271745661	5.22777202647576	2.53666372330795	4.93817595232833	1.53789720332725	8.58934478271233	1.50692391335712	7.99192096306935	6.76267579136465	10.5479990779611	2.61863127909307	1.07171373125457	6.98265698170823	2.55191749035045	7.23562123674532	6.69901396773668	-0.309817010634172	8.16170690597779	8.39131301294706	6.98265698170823	5.21704704584635	7.53618701349876	6.99700823118065	2.0160347078247	7.18637731739218	5.93297070572745	9.37926078427713	6.1306896491764	7.35728075626616	6.4061406703907	6.80784989702492	7.57426902992896	2.26773019802641	8.58077187920146	3.28078528373885	4.11824380844721	-0.424554790803593	3.87917248570904	9.31428649877716	5.38721643823727	6.23596390770855	7.60178429324389	6.4505640240844	3.1212148295547	0.116742204120124	-0.0574926647893575	3.41196575115395	5.84747090933831	-1.53877261121093	8.26539856032042	6.12560113359878	5.59477796910653	2.71663964802763	8.12297307813457	6.44546824687595	6.58082798047859	4.36704976826219	-0.366045561821978	5.8280237309827	5.61216378539515	2.35727783686729	1.9134796325995	2.00499313681425	5.13459620943335	4.54529652005334	-0.255697987080285	6.76267579136465	5.255988198826	9.36765673378272	6.06575562234634	4.44469355576039	1.76430934338269	6.65730916305119	4.58476509753815	5.85440821303843	6.3998318683792	7.40845723081325	6.79468602365968	5.68141958596469	6.62025383038386	6.12177293404037	7.4916442896297	5.49077458542075	5.29390582072917	3.76600159810323	2.43337764967691	-1.30096867913184	1.65554027628495	5.53366401389157	4.63576441529028	7.53402824546292	5.13965315263343	7.78520552271331	2.46595269262886	6.09533811969565	7.85873043978662	7.33953574652683	4.46699344669413	8.49347722716853	4.99229256624245
AIDS_Patient2	-1.78393276406996	4.98460939675079	2.47792105813329	5.01886545936204	1.41259909103275	8.01377266870542	1.17594576921782	8.17301442241916	6.33621926110587	10.432313073409	2.88863777984966	0.927066680228418	7.49263519135312	2.58939086646919	7.11026358865292	6.76566967144229	-0.273350394271235	7.69592852052911	7.91424572222326	6.87091030418807	4.88761886195218	7.28063039929885	6.49567515657581	2.45455500576089	7.22906218608885	5.84052452806438	9.43462351214356	5.90011707680967	7.76789619908915	5.70104674662991	6.31934063986137	7.35033762567292	1.81246596105042	7.96318664379381	3.55964481283426	4.24081561892305	0.245373053100405	3.99980076199726	9.42234955942959	5.34219114095218	5.90551239643091	7.73099423059198	6.31367026366677	2.92309407530593	0.350384210433361	0.746445159579497	3.39756182542008	5.54386185927837	-0.839355273860846	7.85942205584607	5.93219042463854	5.1913350974342	2.53473228372257	7.75211094479674	5.98309031211793	6.04404471091752	4.35878892948393	-0.528771832318503	5.18956706500221	5.34537067357512	2.87109603789069	2.11033956485046	1.31217817056739	4.60149563605377	3.91674241940242	-1.09113353962261	5.93641349836528	4.89848275883846	9.01483527036861	5.5901632708337	4.43239784154722	1.84876706056844	6.87586615230824	3.92951012539954	5.83034865035926	6.82666250766018	7.12791151630485	6.87696514380799	5.48020254256081	6.20059143998496	6.03028114460438	7.46037248764769	4.98460939675079	5.16817992440078	3.5541590467294	2.08012150768074	-0.273350394271235	1.48357828190373	5.39990731809869	4.56650247208235	7.71141325018023	4.74563500416171	7.68874934862282	2.47792105813329	5.69980517292676	7.50974038077053	7.11772062409398	4.11232922992408	8.35734533229753	4.53342996281918
AIDS_Patient3	-0.923453373724368	4.02196420846262	3.52659898634563	6.35395077821268	1.39438476386756	7.76869793556979	2.01413128615434	8.61380860735792	6.08576002537818	9.8556331141641	2.63191155130005	1.26210887045693	6.62951326690677	2.27662612006934	5.76982958967158	6.44685976971645	0.17860877911985	7.06565088396811	7.76392888994693	6.79648427201705	4.29590152712584	6.53369754602883	6.02199972503102	1.8963515066681	6.53459382065402	5.73438292759981	8.20019507272589	5.08900631804929	6.64785295575788	4.84928771495245	6.22330163828153	7.18889822902642	2.39189575608225	8.40606563245625	2.09412666065055	4.26383151857842	-0.846756621832097	3.36669167058918	8.53627905287413	5.51579701175514	5.92826447833319	6.95986364619527	6.16140106894507	3.58660011689256	-0.400589127029441	-0.149618978651517	4.09911678159242	4.84061690669029	-0.638462583665658	8.33581902542653	6.16198120665962	4.80688749234412	3.55514589241574	7.39639946872843	6.24919445314521	6.17065539390567	3.14518129014725	-1.18153664148128	5.06315120299299	4.8054029552147	3.55160826766837	2.08436647123125	2.6251955448615	3.7498587553015	3.35456181919549	-1.89886587037478	5.76296256080406	4.69749509270336	8.30134614108524	4.73384829522749	4.69107821886352	2.21534289081609	6.03852187467638	3.51574656706657	4.62191951694414	5.25154840345723	7.27856433815617	6.01109356575742	4.92506552319511	5.60979602788824	5.33004918242522	6.98204505501647	4.96151228405311	4.61685039712405	3.80140911612646	3.40640340522989	-1.61825175522275	0.975734273804364	4.41555032991882	3.90484876805953	6.58564751702009	4.83043465582407	7.07707684961586	3.44505125092555	5.18346384144735	7.29664041253397	6.11541608168545	3.46775256917228	7.91852229485542	2.9707394419776
Alzheimer_Patient1	-0.573865232296471	6.44468644917363	0.0395599520149394	2.92856699939562	0.738616316581239	9.31352813643304	1.31460495629469	7.53028049740495	7.59705530687013	10.6455647786495	1.99366803735012	1.18507403892614	7.18615622585284	2.68678840145361	6.63653003144025	6.84298972237924	0.912394054950895	8.90787340021273	8.81662234156911	7.50081020841533	6.72609037427772	7.40436748204762	7.13591893473286	1.48940387628937	7.12933106069151	6.26268837323544	9.80318350194661	7.18227171906827	7.03379540827429	8.05328544999805	7.3584745234659	7.44177322145193	1.62878199498825	9.65549727912202	3.4819958340489	3.00092343425262	0.828120123667938	4.07935827843217	10.2512268387714	4.81890763122437	5.35772818747513	7.9262399375564	6.41550246371637	1.90044853592041	0.965960369686989	1.06747194711416	3.30623993450283	6.732866166084	0.182178715471999	9.47667624542389	5.94940837231198	6.60416570867969	1.81545286954511	8.68854056924873	6.70753689102988	7.59174040282665	5.64623886685892	-2.85897802446731	6.13404516477952	6.38817065207329	0.912394054950895	3.14141474393997	-0.823629421705628	7.00849036846536	5.04574546670264	0.541002553283168	7.54520542809943	4.84415948104057	10.8917285244853	7.26239672919524	4.44975749061983	2.05674840548155	5.56936801884267	6.06284653473198	6.7372052874884	6.3727595465577	7.38790330494765	6.10000854498348	5.72116863144873	6.81407043720141	5.64726396552373	6.63135883858971	6.24722144973148	6.97336369509166	4.73461101755549	-0.361026829887635	0.609925524371484	1.39491821919787	5.833506670074	4.86016248506853	8.24390210391195	3.94576005340096	8.44208750080079	2.66265873045095	5.70452240177292	8.04902563796615	6.32487263743696	4.45445016305321	9.23106536824042	6.97009030188312
Alzheimer_Patient2	0.131046873003856	6.49377933183068	0.131046873003856	2.71341557172709	0.534676762708911	9.47040545130065	0.597312478856899	7.35224006608175	7.47120398720319	10.3733492078019	2.21113155956789	1.19170965806311	7.06943830783731	2.41614851540286	6.68796236542388	6.58305469261758	1.04212559198469	9.30484558440451	8.58640953791009	7.48860617670902	6.71248665433012	7.26871043570192	7.24108555804479	0.972944258443098	6.95151583186443	6.15295827455067	9.72681130452579	7.26238225196224	6.90661908710335	8.04908746273952	7.28753012598242	7.38423221246016	1.83584105856993	10.0396814309121	3.48371885704626	2.90511174814076	0.566334516320357	3.67009508143643	9.88434650506125	5.09720811434226	5.282541554628	7.72348160608099	6.28606725591888	1.56518414983182	1.10814073274412	1.27070171441353	3.81220283082689	7.15130439267395	0.291184164259324	9.31069858565682	5.92622328599938	6.79789152503943	1.91174098956876	8.77909874246389	7.09814910487265	7.6924359836236	5.57289837935149	-2.13711582303949	5.91474029503174	6.34486412849748	0.597312478856899	3.6517666797249	-0.0491107967361672	7.148365828901	5.54436962094692	-0.0019187441414568	7.98226561876408	4.61803842233616	10.9982094650502	7.46491894924163	4.571995552486	2.59562327028971	5.09313873106854	6.36018448520783	6.61557210318653	5.92622328599938	7.50171332741859	5.87578982370475	6.08628069299547	6.68526159337648	5.72177385094887	6.31838212919266	6.69245244705316	7.06112917262753	4.65899121497143	0.131046873003856	1.30863290378911	1.64147571385334	6.18453860078865	4.90477074092359	8.3639582789922	3.50020352051486	8.30154820280866	2.35402012859842	5.75563795131582	8.12279852070654	6.34942047878326	4.41349578022146	9.25752538680893	7.94530748023347
Alzheimer_Patient3	-1.16078543146994	6.26072489023396	0.899935240270804	3.84374063565492	0.926443535664659	9.55833847449298	0.978042203575889	7.39671510156741	7.57301418583581	10.8844612726718	2.05302947662251	0.466281039401705	6.55691292911127	2.33612235449724	6.95837593565125	6.64084936018314	1.18980265718557	9.35090860442906	8.28593087382197	7.15438275841661	6.25877039451244	7.92077311039207	7.17732771790843	1.78981657659375	7.11026157443876	6.90813583670512	9.33684985288379	6.3018021889557	7.47090932860334	7.0162106628387	7.40939776069299	7.74762364191213	2.25477973515317	9.91428056989239	3.73921076805863	3.87809820948037	0.952473538660091	3.84374063565492	9.44465849550049	5.14974172112936	6.4694807680696	7.71615698604933	6.40849473525447	1.70048087316896	0.817356331436495	1.50327726781958	3.63858679854989	7.16937310683264	-1.16078543146994	9.07443176451505	6.34358754647588	6.30559389132474	1.70048087316896	8.37839109583796	7.32099723457495	7.14876495199941	5.04325111854278	-0.859673514388659	6.43700712609138	6.25746592478004	1.68503858040619	3.20732605908522	0.84541112166684	6.30622487399353	5.40197200728142	-0.771815425038928	7.65975317013852	5.60125403045396	9.9580005175393	7.01350857088201	4.18848707721916	2.82598895912492	5.68320616494522	5.48791126643631	6.35887419512311	6.03114491258827	8.03614056905439	6.34543051961994	5.99794122609346	7.21040109641889	6.03038134989017	7.41350305515338	6.96478449590054	5.94706198275481	4.28383202507346	-0.272472704845546	0.501970327250179	1.73087826054064	6.48237995714485	5.01264957796661	7.41027845060843	4.91343704974762	8.82242861629862	2.97945155651821	6.64484585055019	7.58398346486611	7.16242022190436	4.50441987040617	8.92910020777015	7.12499985883717
